Row ID,Product ID,Category,Sub-Category,Product Name,,,,,,,,,,,,,,Quantity,Discount,Profit
202,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,,,,,,,,,,,,,,2,0.5,-161.875
203,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,,,,,,,,,,,,,,1,0.2,0.2925
204,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,,,,,,,,,,,,,,2,0.8,-178.9668
205,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",,,,,,,,,,,,,,7,0.2,9.6712
206,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",,,,,,,,,,,,,,4,0.2,44.4768
207,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,,,,,,,,,,,,,,4,0,5.8744
208,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,,,,,,,,,,,,,,2,0,35.6346
209,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",,,,,,,,,,,,,,4,0,7.4824
210,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,,,,,,,,,,,,,,9,0,16.2099
211,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,,,,,,,,,,,,,,1,0,3.6796
212,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,,,,,,,,,,,,,,2,0.2,6.5
213,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",,,,,,,,,,,,,,2,0.2,8.88
214,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,,,,,,,,,,,,,,5,0.5,-244.323
215,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,,,,,,,,,,,,,,3,0.4,-14.6958
216,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,,,,,,,,,,,,,,9,0.7,-950.4
217,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",,,,,,,,,,,,,,2,0.2,4.4792
218,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,,,,,,,,,,,,,,6,0,26.0568
219,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),,,,,,,,,,,,,,3,0.2,22.6782
220,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,,,,,,,,,,,,,,2,0.2,1.8148
221,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,,,,,,,,,,,,,,6,0.2,8.2302
222,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,,,,,,,,,,,,,,4,0.7,-13.8432
223,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,,,,,,,,,,,,,,4,0.2,19.0848
224,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,,,,,,,,,,,,,,4,0.7,-383.9904
225,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,,,,,,,,,,,,,,2,0.2,2.7168
226,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,,,,,,,,,,,,,,1,0,0.968
227,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",,,,,,,,,,,,,,5,0,136.939
228,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,,,,,,,,,,,,,,1,0,0.2198
229,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",,,,,,,,,,,,,,2,0.2,-28.2744
230,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",,,,,,,,,,,,,,8,0.2,43.8408
231,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",,,,,,,,,,,,,,7,0.7,-12.432
232,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,,,,,,,,,,,,,,2,0.45,-102.048
233,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",,,,,,,,,,,,,,3,0.45,-248.2458
234,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,,,,,,,,,,,,,,2,0.7,-3.552
235,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,,,,,,,,,,,,,,3,0.2,0
236,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,,,,,,,,,,,,,,3,0.2,-7.7247
237,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,,,,,,,,,,,,,,2,0,4.752
238,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,,,,,,,,,,,,,,5,0.2,9.396
239,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,,,,,,,,,,,,,,5,0.6,-356.728
240,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,,,,,,,,,,,,,,3,0.6,-4.6752
241,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,,,,,,,,,,,,,,2,0.2,11.1944
242,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",,,,,,,,,,,,,,5,0.5,-120.513
243,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,,,,,,,,,,,,,,3,0.6,-2.8308
244,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,,,,,,,,,,,,,,2,0.2,1.2038
245,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",,,,,,,,,,,,,,7,0,580.5394
246,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,,,,,,,,,,,,,,2,0,41.68
247,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,,,,,,,,,,,,,,6,0,23.94
248,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,,,,,,,,,,,,,,5,0,496.0725
249,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,,,,,,,,,,,,,,4,0,12.4416
250,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",,,,,,,,,,,,,,2,0.2,28.1372
251,OFF-AR-10001427,Office Supplies,Art,Newell 330,,,,,,,,,,,,,,1,0,3.5767
252,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",,,,,,,,,,,,,,13,0,636.0003
253,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",,,,,,,,,,,,,,6,0,22.5624
254,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,,,,,,,,,,,,,,4,0,162.864
255,OFF-LA-10002043,Office Supplies,Labels,Avery 489,,,,,,,,,,,,,,9,0.6,-8.4924
256,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,,,,,,,,,,,,,,2,0.2,-19.5624
257,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,,,,,,,,,,,,,,5,0.2,4.044
258,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",,,,,,,,,,,,,,6,0.2,56.6916
259,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,,,,,,,,,,,,,,3,0,6.9258
260,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,,,,,,,,,,,,,,3,0,6.6465
261,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,,,,,,,,,,,,,,5,0.2,6.132
262,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,,,,,,,,,,,,,,2,0.8,-4.466
263,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,,,,,,,,,,,,,,3,0.4,-509.997
264,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,,,,,,,,,,,,,,7,0.4,-251.9958
265,OFF-LA-10004689,Office Supplies,Labels,Avery 512,,,,,,,,,,,,,,4,0.2,28.7196
266,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,,,,,,,,,,,,,,2,0,35.156
267,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",,,,,,,,,,,,,,3,0.2,4.7304
268,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",,,,,,,,,,,,,,6,0,0.3024
269,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,,,,,,,,,,,,,,1,0.2,-7.4416
270,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,,,,,,,,,,,,,,3,0.2,21.591
271,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,,,,,,,,,,,,,,4,0,210.4936
272,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",,,,,,,,,,,,,,7,0,92.3692
273,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,,,,,,,,,,,,,,3,0,2.3232
274,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",,,,,,,,,,,,,,3,0.2,4.095
275,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,,,,,,,,,,,,,,2,0,4.0572
276,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",,,,,,,,,,,,,,1,0,1.5548
277,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,,,,,,,,,,,,,,2,0.2,4.0768
278,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,,,,,,,,,,,,,,4,0.2,5.9072
279,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,,,,,,,,,,,,,,6,0.2,5.9712
280,OFF-AR-10003651,Office Supplies,Art,Newell 350,,,,,,,,,,,,,,3,0.2,8.694
281,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",,,,,,,,,,,,,,5,0.8,-3.432
282,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,,,,,,,,,,,,,,7,0.2,376.11
283,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,,,,,,,,,,,,,,5,0.2,51.942
284,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,,,,,,,,,,,,,,5,0.2,47.844
285,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,,,,,,,,,,,,,,5,0.2,47.96
286,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",,,,,,,,,,,,,,6,0.2,10.8864
287,OFF-LA-10000634,Office Supplies,Labels,Avery 509,,,,,,,,,,,,,,7,0.7,-169.372
288,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",,,,,,,,,,,,,,2,0.2,24.316
289,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,,,,,,,,,,,,,,5,0.2,-204.3145
290,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,,,,,,,,,,,,,,7,0.2,6.6836
291,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",,,,,,,,,,,,,,8,0.2,6.2424
292,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,,,,,,,,,,,,,,2,0.2,54.3966
293,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,,,,,,,,,,,,,,3,0.5,-48.7032
294,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,,,,,,,,,,,,,,8,0.2,78.8592
295,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,,,,,,,,,,,,,,3,0.2,20.1558
296,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,,,,,,,,,,,,,,3,0.2,-24.5646
297,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,,,,,,,,,,,,,,5,0.7,-62.88
298,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,,,,,,,,,,,,,,3,0.2,9.2988
299,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",,,,,,,,,,,,,,5,0,15.552
300,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,,,,,,,,,,,,,,8,0,10.8248
301,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,,,,,,,,,,,,,,3,0,27.3168
302,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,,,,,,,,,,,,,,4,0,38.024
303,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,,,,,,,,,,,,,,1,0,6.5688
304,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,,,,,,,,,,,,,,3,0.5,-131.445
305,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,,,,,,,,,,,,,,2,0,12.864
306,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,,,,,,,,,,,,,,3,0,2.8536
307,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,,,,,,,,,,,,,,3,0,20.9208
308,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,,,,,,,,,,,,,,6,0,83.868
309,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,,,,,,,,,,,,,,1,0,2.0049
310,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,,,,,,,,,,,,,,4,0.2,3.5948
311,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",,,,,,,,,,,,,,2,0.2,52.5114
312,OFF-AR-10000122,Office Supplies,Art,Newell 314,,,,,,,,,,,,,,1,0.2,1.7136
313,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",,,,,,,,,,,,,,3,0.2,2.0358
314,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",,,,,,,,,,,,,,3,0,37.6422
315,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,,,,,,,,,,,,,,2,0.2,22.298
316,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,,,,,,,,,,,,,,3,0.2,5.4432
317,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,,,,,,,,,,,,,,4,0.2,8.6744
318,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,,,,,,,,,,,,,,1,0.1,24.1568
319,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",,,,,,,,,,,,,,2,0,1995.99
320,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",,,,,,,,,,,,,,6,0,80.0226
321,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",,,,,,,,,,,,,,4,0,129.6
322,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,,,,,,,,,,,,,,1,0,13.071
323,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",,,,,,,,,,,,,,2,0,3.58
324,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,,,,,,,,,,,,,,6,0.2,81.744
325,OFF-AR-10003732,Office Supplies,Art,Newell 333,,,,,,,,,,,,,,1,0,34.9965
326,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,,,,,,,,,,,,,,1,0.2,0.9995
327,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,,,,,,,,,,,,,,3,0.4,-67.8762
328,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,,,,,,,,,,,,,,2,0.2,3.389
329,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,,,,,,,,,,,,,,4,0.3,-258.5016
330,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,,,,,,,,,,,,,,10,0.2,33.831
331,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,,,,,,,,,,,,,,6,0.7,-27.6936
332,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,,,,,,,,,,,,,,2,0.4,-20.7
333,OFF-AR-10000658,Office Supplies,Art,Newell 324,,,,,,,,,,,,,,2,0.7,-13.816
334,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,,,,,,,,,,,,,,3,0.7,-3.4272
335,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,,,,,,,,,,,,,,1,0.2,1.6038
336,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",,,,,,,,,,,,,,2,0.2,335.9944
337,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,,,,,,,,,,,,,,4,0.2,4.49
338,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,,,,,,,,,,,,,,2,0.2,2.7956
339,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",,,,,,,,,,,,,,3,0.2,-17.4588
340,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,,,,,,,,,,,,,,4,0,2.3312
341,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",,,,,,,,,,,,,,4,0.2,1.116
342,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,,,,,,,,,,,,,,10,0.7,-407.976
343,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",,,,,,,,,,,,,,13,0.2,10.0724
344,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,,,,,,,,,,,,,,12,0.4,8.3916
345,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,,,,,,,,,,,,,,4,0.2,-2.22
346,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,,,,,,,,,,,,,,3,0.2,4.7976
347,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,,,,,,,,,,,,,,3,0,3.0996
348,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",,,,,,,,,,,,,,2,0,11.5432
349,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,,,,,,,,,,,,,,2,0,4.1472
350,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,,,,,,,,,,,,,,1,0,2.3086
351,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,,,,,,,,,,,,,,2,0,11.5432
352,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,,,,,,,,,,,,,,1,0.2,1.0668
353,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,,,,,,,,,,,,,,4,0,23.0864
354,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,,,,,,,,,,,,,,4,0.2,1415.4296
355,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",,,,,,,,,,,,,,6,0.2,-4.8588
356,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,,,,,,,,,,,,,,2,0,3.7996
357,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",,,,,,,,,,,,,,4,0,6.9864
358,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,,,,,,,,,,,,,5,0,15.824
359,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,,,,,,,,,,,,,,5,0.2,11.325
360,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,,,,,,,,,,,,,8,0,168.4384
361,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,,,,,,,,,,,,,,2,0,9.936
362,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,,,,,,,,,,,,,,2,0,9.936
363,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",,,,,,,,,,,,,,3,0.1,86.8704
364,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",,,,,,,,,,,,,,2,0,1.4456
365,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",,,,,,,,,,,,,,8,0,20.7328
366,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,,,,,,,,,,,,,,4,0,8.4784
367,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,,,,,,,,,,,,,4,0,10.44
368,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,,,,,,,,,,,,,,2,0,0.1472
369,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,,,,,,,,,,,,,,7,0,29.3412
370,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,,,,,,,,,,,,,,4,0,271.4192
371,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,,,,,,,,,,,,,,5,0.2,9.396
372,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,,,,,,,,,,,,,,3,0.2,4.6746
373,OFF-AR-10001573,Office Supplies,Art,American Pencil,,,,,,,,,,,,,,5,0.7,-5.712
374,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",,,,,,,,,,,,,,8,0.2,179.1888
375,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,,,,,,,,,,,,,,1,0.2,0.924
376,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",,,,,,,,,,,,,,10,0.2,-29.94
377,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,,,,,,,,,,,,,,4,0.2,30.98
378,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,,,,,,,,,,,,,,7,0.3,-297.6848
379,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,,,,,,,,,,,,,,3,0.8,-20.3322
380,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,,,,,,,,,,,,,,3,0.2,2.6811
381,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",,,,,,,,,,,,,,4,0.8,-18.8728
382,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,,,,,,,,,,,,,,7,0,25.48
383,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,,,,,,,,,,,,,,3,0.2,17.3376
384,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,,,,,,,,,,,,,,2,0,8.799
385,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,,,,,,,,,,,,,,3,0.45,-157.0095
386,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,,,,,,,,,,,,,,3,0.2,-1.0497
387,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,,,,,,,,,,,,,,4,0.7,-337.638
388,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",,,,,,,,,,,,,,1,0.2,0.777
389,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,,,,,,,,,,,,,,1,0.2,0.4264
390,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,,,,,,,,,,,,,,4,0.2,7.884
391,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,,,,,,,,,,,,,,2,0,13.5932
392,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,,,,,,,,,,,,,,2,0.2,27.7182
393,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,,,,,,,,,,,,,,3,0,701.9883
394,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",,,,,,,,,,,,,,3,0.8,-20.5623
395,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,,,,,,,,,,,,,,3,0.2,25.5798
396,OFF-LA-10001317,Office Supplies,Labels,Avery 520,,,,,,,,,,,,,,2,0,9.4924
397,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,,,,,,,,,,,,,2,0,6.2208
398,OFF-AR-10000588,Office Supplies,Art,Newell 345,,,,,,,,,,,,,,4,0,21.036
399,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,,,,,,,,,,,,,,3,0.2,3.5952
400,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,,,,,,,,,,,,,,4,0.32,-317.1528
401,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,,,,,,,,,,,,,,4,0.2,-32.784
402,OFF-AR-10004974,Office Supplies,Art,Newell 342,,,,,,,,,,,,,,2,0.2,0.7198
403,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,,,,,,,,,,,,,,2,0.2,3.4684
404,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,,,,,,,,,,,,,,6,0.2,9.768
405,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,,,,,,,,,,,,,,3,0,9.6957
406,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",,,,,,,,,,,,,,5,0,37.7895
407,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,,,,,,,,,,,,,,3,0.2,434.9913
